Unnamed: 0,Code,Name,Gender,Age,NOC,Country,Discipline,Sport,Event,Rank,Medal
13638,1342568,VALENTE Jennifer,Female,26,USA,United States,CTR,Cycling Track,Women's Team Pursuit Team,3.0,Bronze
13639,1342568,VALENTE Jennifer,Female,26,USA,United States,CTR,Cycling Track,Women's Omnium,1.0,Gold
13642,1439928,VALENTINI Chloe,Female,26,FRA,France,HBL,Handball,Women Team,1.0,Gold
13646,1443962,VALERIO Charlie,Male,30,DOM,Dominican Republic,BSB,Baseball/Softball,Baseball Team,3.0,Bronze
13647,1341906,VALERO SERRANO David,Male,32,ESP,Spain,MTB,Cycling Mountain Bike,Men's Cross-country,3.0,Bronze
13656,1334762,VALLEJO Jesus,Male,24,ESP,Spain,FBL,Football,Men Team,2.0,Silver
13657,1325724,VALLENILLA SANCHEZ Keydomar Giovan.,Male,21,VEN,Venezuela,WLF,Weightlifting,Men's 96kg,2.0,Silver
13666,1364496,VALYI Vanda,Female,21,HUN,Hungary,WPO,Water Polo,Women Team,3.0,Bronze
13667,1364579,VAMOS Marton,Male,29,HUN,Hungary,WPO,Water Polo,Men Team,3.0,Bronze
13669,1393553,van AERT Wout,Male,26,BEL,Belgium,CRD,Cycling Road,Men's Road Race,2.0,Silver
13672,1393611,van AUBEL Florent,Male,29,BEL,Belgium,HOC,Hockey,Men Team,1.0,Gold
13688,1467903,van den BERG Roy,Male,32,NED,Netherlands,CTR,Cycling Track,Men's Team Sprint Team,1.0,Gold
13695,1467975,van der BREGGEN Anna,Female,31,NED,Netherlands,CRD,Cycling Road,Women's Individual Time Trial,3.0,Bronze
13708,1466474,van der VLEUTEN Maikel,Male,33,NED,Netherlands,EQU,Equestrian,Jumping Individual,3.0,Bronze
13711,1342446,van der WESTHUYZEN Jean,Male,22,AUS,Australia,CSP,Canoe Sprint,Men's Kayak Double 1000m Team,1.0,Gold
13713,1476269,van DIEPEN Tony,Male,25,NED,Netherlands,ATH,Athletics,Men's 4 x 400m Relay Team,2.0,Silver
13714,1457609,van DIJKE Sanne,Female,26,NED,Netherlands,JUD,Judo,Women -70 kg,3.0,Bronze
13717,1413173,van DOREN Arthur,Male,26,BEL,Belgium,HOC,Hockey,Men Team,1.0,Gold
13726,1467297,van GEFFEN Margot,Female,31,NED,Netherlands,HOC,Hockey,Women Team,1.0,Gold
13728,1467298,van GILS Stella Dianne,Female,22,NED,Netherlands,HOC,Hockey,Women Team,1.0,Gold
13738,1467301,van MAASAKKER Caia Jacqueline,Female,32,NED,Netherlands,HOC,Hockey,Women Team,1.0,Gold
13758,1467441,van ROUWENDAAL Sharon,Female,27,NED,Netherlands,OWS,Marathon Swimming,Women's 10km,2.0,Silver
13770,1467954,van VLEUTEN Annemiek,Female,38,NED,Netherlands,CRD,Cycling Road,Women's Road Race,2.0,Silver
13771,1467954,van VLEUTEN Annemiek,Female,38,NED,Netherlands,CRD,Cycling Road,Women's Individual Time Trial,1.0,Gold
13778,1393613,VANASCH Vincent,Male,33,BEL,Belgium,HOC,Hockey,Men Team,1.0,Gold
13791,1303727,VARGA Adam,Male,21,HUN,Hungary,CSP,Canoe Sprint,Men's Kayak Single 1000m,2.0,Silver
13793,1364580,VARGA Denes,Male,34,HUN,Hungary,WPO,Water Polo,Men Team,3.0,Bronze
13818,1344622,VASIC Mihailo,Male,28,SRB,Serbia,BK3,3x3 Basketball,Men Team,3.0,Bronze
13824,1303239,VASQUEZ Johan,Male,22,MEX,Mexico,FBL,Football,Men Team,3.0,Bronze
13839,1407689,VEDEKHINA Polina,Female,27,ROC,Russia,HBL,Handball,Women Team,2.0,Silver
13842,1303256,VEGA Alexis,Male,23,MEX,Mexico,FBL,Football,Men Team,3.0,Bronze
13854,1431634,VEKOVISHCHEV Mikhail,Male,23,ROC,Russia,SWM,Swimming,Men's 4 x 200m Freestyle Relay Team,2.0,Silver
13860,1428151,VELIKAYA Sofya,Female,36,ROC,Russia,FEN,Fencing,Women's Sabre Individual,2.0,Silver
13861,1428151,VELIKAYA Sofya,Female,36,ROC,Russia,FEN,Fencing,Women's Sabre Team,1.0,Gold
13877,1464977,VENUS Michael,Male,33,NZL,New Zealand,TEN,Tennis,Men's Doubles Team,3.0,Bronze
13887,1466407,VERGE-DEPRE Anouk,Female,29,SUI,Switzerland,VBV,Beach Volleyball,Women Team,3.0,Bronze
13905,1467305,VERSCHOOR Maria,Female,27,NED,Netherlands,HOC,Hockey,Women Team,1.0,Gold
13915,1408055,VESELY Vitezslav,Male,38,CZE,Czech Republic,ATH,Athletics,Men's Javelin Throw,3.0,Bronze
13918,1436777,VESNINA Elena,Female,35,ROC,Russia,TEN,Tennis,Mixed Doubles Team,2.0,Silver
13921,1476264,VETTER Anouk,Female,28,NED,Netherlands,ATH,Athletics,Women's Heptathlon,2.0,Silver
13932,1347201,VICINO Giuseppe,Male,28,ITA,Italy,ROW,Rowing,Men's Four Team,3.0,Bronze
13944,1469438,VIENS Evelyne,Female,24,CAN,Canada,FBL,Football,Women Team,1.0,Gold
13946,1398930,VIGIER Sebastien,Male,24,FRA,France,CTR,Cycling Track,Men's Team Sprint Team,3.0,Bronze
13962,1334773,VILLAR Ivan,Male,24,ESP,Spain,FBL,Football,Men Team,2.0,Silver
13967,1433178,VINCENT Katie,Female,25,CAN,Canada,CSP,Canoe Sprint,Women's Canoe Double 500m Team,3.0,Bronze
13970,1433179,VINCENT-LAPOINTE Laurence,Female,29,CAN,Canada,CSP,Canoe Sprint,Women's Canoe Single 200m,2.0,Silver
13971,1433179,VINCENT-LAPOINTE Laurence,Female,29,CAN,Canada,CSP,Canoe Sprint,Women's Canoe Double 500m Team,3.0,Bronze
13988,1346201,VIVIANI Elia,Male,32,ITA,Italy,CTR,Cycling Track,Men's Team Pursuit Team,1.0,Gold
13989,1346201,VIVIANI Elia,Male,32,ITA,Italy,CTR,Cycling Track,Men's Omnium,3.0,Bronze
13992,1466634,VLACHOPOULOS Angelos,Male,29,GRE,Greece,WPO,Water Polo,Men Team,2.0,Silver
13995,1387303,VLCEK Erik,Male,39,SVK,Slovakia,CSP,Canoe Sprint,Men's Kayak Four 500m Team,3.0,Bronze
14000,1364581,VOGEL Soma,Male,24,HUN,Hungary,WPO,Water Polo,Men Team,3.0,Bronze
14004,1436553,VOINOVA Anastasiia,Female,28,ROC,Russia,CTR,Cycling Track,Women's Team Sprint Team,3.0,Bronze
14010,1435950,VOLKOV Dmitry,Male,26,ROC,Russia,VVO,Volleyball,Men Team,2.0,Silver
14013,1398549,VOLPI Alice,Female,29,ITA,Italy,FEN,Fencing,Women's Foil Team,3.0,Bronze
14014,1435937,VOLVICH Artem,Male,31,ROC,Russia,VVO,Volleyball,Men Team,2.0,Silver
14015,1346439,von BREDOW-WERNDL Jessica,Female,35,GER,Germany,EQU,Equestrian,Dressage Team,1.0,Gold
14016,1346439,von BREDOW-WERNDL Jessica,Female,35,GER,Germany,EQU,Equestrian,Dressage Individual,1.0,Gold
14017,1436074,von ECKERMANN Henrik,Male,40,SWE,Sweden,EQU,Equestrian,Jumping Team,1.0,Gold
14021,1408425,VONDROUSOVA Marketa,Female,22,CZE,Czech Republic,TEN,Tennis,Women's Singles,2.0,Silver
14051,1340265,VUKOSAVLJEVIC Valeriane,Female,27,FRA,France,BKB,Basketball,Women Team,3.0,Bronze
14055,1407691,VYAKHIREVA Anna,Female,26,ROC,Russia,HBL,Handball,Women Team,2.0,Silver
14059,1366761,VYSTAVEL Frederic,Male,27,DEN,Denmark,ROW,Rowing,Men's Pair Team,3.0,Bronze
14065,1326845,WAGNER Anna-Maria,Female,25,GER,Germany,JUD,Judo,Women -78 kg,3.0,Bronze
14066,1326845,WAGNER Anna-Maria,Female,25,GER,Germany,JUD,Judo,Mixed Team,3.0,Bronze
14074,1282505,WAINIQOLO Jiuta,Male,22,FIJ,Fiji,RUG,Rugby Sevens,Men Team,1.0,Gold
14088,1318640,WALIHAN Sailike,Male,29,CHN,China,WRE,Wrestling,Men's Greco-Roman 60kg,3.0,Bronze
14090,1440119,WALKDEN Bianca,Female,29,GBR,Great Britain,TKW,Taekwondo,Women +67kg,3.0,Bronze
14101,1474980,WALLS Matthew,Male,23,GBR,Great Britain,CTR,Cycling Track,Men's Omnium,1.0,Gold
14102,1474980,WALLS Matthew,Male,23,GBR,Great Britain,CTR,Cycling Track,Men's Madison Team,2.0,Silver
14104,1281823,WALSH Aidan,Male,24,IRL,Ireland,BOX,Boxing,Men's Welter (63-69kg),3.0,Bronze
14105,1302232,WALSH Alex,Female,20,USA,United States,SWM,Swimming,Women's 200m Individual Medley,2.0,Silver
14109,1469930,WALSH Tomas,Male,29,NZL,New Zealand,ATH,Athletics,Men's Shot Put,3.0,Bronze
14112,1358266,WALZ Marcus,Male,26,ESP,Spain,CSP,Canoe Sprint,Men's Kayak Four 500m Team,2.0,Silver
14116,1405659,WAN Jiyuan,Female,19,CHN,China,BK3,3x3 Basketball,Women Team,3.0,Bronze
14120,1326864,WANDTKE Igor,Male,30,GER,Germany,JUD,Judo,Mixed Team,3.0,Bronze
14121,1324742,WANG Chi-Lin,Male,26,TPE,Chinese Taipei,BDM,Badminton,Men's Doubles Team,1.0,Gold
14130,1329498,WANG Han,Female,30,CHN,China,DIV,Diving,Women's 3m Springboard,2.0,Silver
14131,1329498,WANG Han,Female,30,CHN,China,DIV,Diving,Women's Synchronised 3m Springboard Team,1.0,Gold
14142,1439538,WANG Lili,Female,28,CHN,China,BK3,3x3 Basketball,Women Team,3.0,Bronze
14144,1324813,WANG Manyu,Female,22,CHN,China,TTE,Table Tennis,Women's Team,1.0,Gold
14150,1380692,WANG Qianyi,Female,24,CHN,China,SWA,Artistic Swimming,Team,2.0,Silver
14155,1310325,WANG Shun,Male,27,CHN,China,SWM,Swimming,Men's 200m Individual Medley,1.0,Gold
14170,1350344,WANG Yi Lyu,Male,26,CHN,China,BDM,Badminton,Mixed Doubles Team,1.0,Gold
14175,1312997,WANG Yuwei,Female,30,CHN,China,ROW,Rowing,Women's Eight Team,3.0,Bronze
14176,1304554,WANG Zheng,Female,33,CHN,China,ATH,Athletics,Women's Hammer Throw,2.0,Silver
14177,1342307,WANG Zhouyu,Female,27,CHN,China,WLF,Weightlifting,Women's 87kg,1.0,Gold
14178,1313002,WANG Zifeng,Female,23,CHN,China,ROW,Rowing,Women's Eight Team,3.0,Bronze
14181,1329811,WANG Zongyuan,Male,19,CHN,China,DIV,Diving,Men's 3m Springboard,2.0,Silver
14182,1329811,WANG Zongyuan,Male,19,CHN,China,DIV,Diving,Men's Synchronised 3m Springboard Team,1.0,Gold
14189,1473865,WARBRICK William,Male,23,NZL,New Zealand,RUG,Rugby Sevens,Men Team,2.0,Silver
14190,1451510,WARD McLain,Male,45,USA,United States,EQU,Equestrian,Jumping Team,2.0,Silver
14193,1476268,WARDENBURG Nout,Male,24,NED,Netherlands,ATH,Athletics,Men's 4 x 400m Relay Team,2.0,Silver
14197,1473866,WARE Regan,Male,27,NZL,New Zealand,RUG,Rugby Sevens,Men Team,2.0,Silver
14198,1343575,WARHOLM Karsten,Male,25,NOR,Norway,ATH,Athletics,Men's 400m Hurdles,1.0,Gold
14199,1432682,WARNER Damian,Male,31,CAN,Canada,ATH,Athletics,Men's Decathlon,1.0,Gold
14203,1298726,WASHINGTON Haleigh,Female,25,USA,United States,VVO,Volleyball,Women Team,1.0,Gold
14208,1433288,WASTENEYS Avalon,Female,23,CAN,Canada,ROW,Rowing,Women's Eight Team,1.0,Gold
14217,1313474,WATANABE Yuta,Male,24,JPN,Japan,BDM,Badminton,Mixed Doubles Team,3.0,Bronze
14220,1401972,WATHELET Gregory,Male,40,BEL,Belgium,EQU,Equestrian,Jumping Team,3.0,Bronze
14238,1484037,WEARN Matt,Male,25,AUS,Australia,SAL,Sailing,Men's One Person Dinghy - Laser,1.0,Gold
14239,1473867,WEBBER Joe,Male,27,NZL,New Zealand,RUG,Rugby Sevens,Men Team,2.0,Silver
14252,1401988,WEGNEZ Victor Nicky B,Male,25,BEL,Belgium,HOC,Hockey,Men Team,1.0,Gold
14254,1324035,WEI Chun-Heng,Male,27,TPE,Chinese Taipei,ARC,Archery,Men's Team,2.0,Silver
14255,1302164,WEI Meng,Female,32,CHN,China,SHO,Shooting,Skeet Women,3.0,Bronze
14272,1331608,WEISSENFELD Johannes,Male,26,GER,Germany,ROW,Rowing,Men's Eight Team,2.0,Silver
14273,1331008,WEISSHAIDINGER Lukas,Male,29,AUT,Austria,ATH,Athletics,Men's Discus Throw,3.0,Bronze
14278,1302233,WEITZEIL Abbey,Female,24,USA,United States,SWM,Swimming,Women's 4 x 100m Freestyle Relay Team,3.0,Bronze
14279,1302233,WEITZEIL Abbey,Female,24,USA,United States,SWM,Swimming,Women's 4 x 100m Medley Relay Team,2.0,Silver
14282,1350550,WELLBROCK Florian,Male,23,GER,Germany,OWS,Marathon Swimming,Men's 10km,1.0,Gold
14284,1350550,WELLBROCK Florian,Male,23,GER,Germany,SWM,Swimming,Men's 1500m Freestyle,3.0,Bronze
14286,1332593,WELSFORD Sam,Male,25,AUS,Australia,CTR,Cycling Track,Men's Team Pursuit Team,3.0,Bronze
14290,1467309,WELTEN Lidewij Marsia Maria,Female,31,NED,Netherlands,HOC,Hockey,Women Team,1.0,Gold
14291,1335765,WEN Tzuyun,Female,27,TPE,Chinese Taipei,KTE,Karate,Women's Kumite -55kg,3.0,Bronze
14294,1346444,WERTH Isabell,Female,52,GER,Germany,EQU,Equestrian,Dressage Team,1.0,Gold
14295,1346444,WERTH Isabell,Female,52,GER,Germany,EQU,Equestrian,Dressage Individual,2.0,Silver
14299,1888995,WESTBROOK Jamie,Male,26,USA,United States,BSB,Baseball/Softball,Baseball Team,2.0,Silver
14317,1302268,WEYANT Emma,Female,19,USA,United States,SWM,Swimming,Women's 400m Individual Medley,2.0,Silver
14318,1483095,WHETTON Jacob Thomas,Male,30,AUS,Australia,HOC,Hockey,Men Team,2.0,Silver
14321,1342547,WHITE Emma,Female,23,USA,United States,CTR,Cycling Track,Women's Team Pursuit Team,3.0,Bronze
14325,1790184,WHITE Rhyan Elizabeth,Female,21,USA,United States,SWM,Swimming,Women's 4 x 100m Medley Relay Team,2.0,Silver
14334,1467546,WHITLOCK Max,Male,28,GBR,Great Britain,GAR,Artistic Gymnastics,Men's Pommel Horse,1.0,Gold
14340,1458409,WHITNEY Kaylin,Female,23,USA,United States,ATH,Athletics,Women's 4 x 400m Relay Team,1.0,Gold
14341,1458409,WHITNEY Kaylin,Female,23,USA,United States,ATH,Athletics,4 x 400m Relay Mixed Team,3.0,Bronze
14342,1443487,WHITTAKER Benjamin,Male,24,GBR,Great Britain,BOX,Boxing,Men's Light Heavy (75-81kg),2.0,Silver
14345,1474981,WHYTE Kye,Male,21,GBR,Great Britain,BMX,Cycling BMX Racing,Men,2.0,Silver
14347,1483098,WICKHAM Tom Joseph,Male,31,AUS,Australia,HOC,Hockey,Men Team,2.0,Silver
14351,1426202,WIDEMAN Natalie,Female,29,CAN,Canada,BSB,Baseball/Softball,Softball Team,3.0,Bronze
14354,1316433,WIELICZKO Marta,Female,26,POL,Poland,ROW,Rowing,Women's Quadruple Sculls Team,2.0,Silver
14359,1476587,WIERSMA Abe,Male,26,NED,Netherlands,ROW,Rowing,Men's Quadruple Sculls Team,1.0,Gold
14364,1474576,WIETEN Tone,Male,27,NED,Netherlands,ROW,Rowing,Men's Quadruple Sculls Team,1.0,Gold
14370,1458465,WIJLER Steve,Male,24,NED,Netherlands,ARC,Archery,Mixed Team,2.0,Silver
14375,1444199,WILBY James,Male,27,GBR,Great Britain,SWM,Swimming,Men's 4 x 100m Medley Relay Team,2.0,Silver
14379,1467970,WILD Kirsten,Female,38,NED,Netherlands,CTR,Cycling Track,Women's Omnium,3.0,Bronze
14381,1475129,WILDE Hayden,Male,23,NZL,New Zealand,TRI,Triathlon,Men's Individual,3.0,Bronze
14388,1444631,WILKINSON Leah Julia,Female,34,GBR,Great Britain,HOC,Hockey,Women Team,3.0,Bronze
14394,1320512,WILLIAMS Alys,Female,27,USA,United States,WPO,Water Polo,Women Team,1.0,Gold
14396,1438027,WILLIAMS Briana,Female,19,JAM,Jamaica,ATH,Athletics,Women's 4 x 100m Relay Team,1.0,Gold
14401,1396396,WILLIAMS Gabby,Female,24,FRA,France,BKB,Basketball,Women Team,3.0,Bronze
14410,1440126,WILLIAMS Lauren,Female,22,GBR,Great Britain,TKW,Taekwondo,Women -67kg,2.0,Silver
14411,1671134,WILLIAMS Lily,Female,27,USA,United States,CTR,Cycling Track,Women's Team Pursuit Team,3.0,Bronze
14414,1332221,WILLIAMS Lynn,Female,28,USA,United States,FBL,Football,Women Team,3.0,Bronze
14425,1444887,WILLIAMS Stacey Ann,Female,22,JAM,Jamaica,ATH,Athletics,Women's 4 x 400m Relay Team,3.0,Bronze
14427,1462986,WILLIAMSON Daniel,Male,21,NZL,New Zealand,ROW,Rowing,Men's Eight Team,1.0,Gold
14430,1473871,WILLISON Tenika,Female,23,NZL,New Zealand,RUG,Rugby Sevens,Women Team,1.0,Gold
14435,1312759,WILSON A'ja,Female,25,USA,United States,BKB,Basketball,Women Team,1.0,Gold
14441,1302234,WILSON Andrew,Male,27,USA,United States,SWM,Swimming,Men's 4 x 100m Medley Relay Team,1.0,Gold
14443,1468383,WILSON Emma,Female,22,GBR,Great Britain,SAL,Sailing,Women's Windsurfer - RS:X,3.0,Bronze
14449,1482879,WILSON Madison,Female,27,AUS,Australia,SWM,Swimming,Women's 4 x 100m Freestyle Relay Team,1.0,Gold
14450,1482879,WILSON Madison,Female,27,AUS,Australia,SWM,Swimming,Women's 4 x 200m Freestyle Relay Team,3.0,Bronze
14454,1462987,WILSON Phillip,Male,24,NZL,New Zealand,ROW,Rowing,Men's Eight Team,1.0,Gold
14468,1482901,WINNINGTON Elijah,Male,21,AUS,Australia,SWM,Swimming,Men's 4 x 200m Freestyle Relay Team,3.0,Bronze
14479,1317098,WISNIEWSKA Helena,Female,22,POL,Poland,CSP,Canoe Sprint,Women's Kayak Four 500m Team,3.0,Bronze
14480,1324488,WLODARCZYK Anita,Female,36,POL,Poland,ATH,Athletics,Women's Hammer Throw,1.0,Gold
14487,1315337,WOLF Aaron,Male,25,JPN,Japan,JUD,Judo,Men -100 kg,1.0,Gold
14488,1315337,WOLF Aaron,Male,25,JPN,Japan,JUD,Judo,Mixed Team,2.0,Silver
14506,1298732,WONG-ORANTES Justine,Female,25,USA,United States,VVO,Volleyball,Women Team,1.0,Gold
14507,1467323,WONGPATTANAKIT Panipak,Female,24,THA,Thailand,TKW,Taekwondo,Women -49kg,1.0,Gold
14523,1474982,WOOD Oliver,Male,25,GBR,Great Britain,CTR,Cycling Track,Men's Madison Team,2.0,Silver
14527,1473872,WOODMAN Portia,Female,30,NZL,New Zealand,RUG,Rugby Sevens,Women Team,1.0,Gold
14532,1888998,WOODS RICHARDSON Simeon,Male,20,USA,United States,BSB,Baseball/Softball,Baseball Team,2.0,Silver
14539,1474983,WORTHINGTON Charlotte,Female,25,GBR,Great Britain,BMF,Cycling BMX Freestyle,Women's Park,1.0,Gold
14551,1484119,WRIGHT Owen,Male,31,AUS,Australia,SRF,Surfing,Men,3.0,Bronze
14565,1483041,WU Melissa,Female,29,AUS,Australia,DIV,Diving,Women's 10m Platform,3.0,Bronze
14580,1444720,WYNNE-GRIFFITH Oliver,Male,27,GBR,Great Britain,ROW,Rowing,Men's Eight Team,3.0,Bronze
14582,1352473,XAMMAR Jordi,Male,27,ESP,Spain,SAL,Sailing,Men's Two Person Dinghy - 470 Team,3.0,Bronze
14584,1407499,XIAO Jiaruixuan,Female,19,CHN,China,SHO,Shooting,25m Pistol Women,3.0,Bronze
14586,1318476,XIAO Ruoteng,Male,25,CHN,China,GAR,Artistic Gymnastics,Men's All-Around,2.0,Silver
14587,1318476,XIAO Ruoteng,Male,25,CHN,China,GAR,Artistic Gymnastics,Men's Floor Exercise,3.0,Bronze
14593,1318476,XIAO Ruoteng,Male,25,CHN,China,GAR,Artistic Gymnastics,Men's Team,3.0,Bronze
14594,1380690,XIAO Yanning,Female,23,CHN,China,SWA,Artistic Swimming,Team,2.0,Silver
14596,1329532,XIE Siyi,Male,25,CHN,China,DIV,Diving,Men's 3m Springboard,1.0,Gold
14597,1329532,XIE Siyi,Male,25,CHN,China,DIV,Diving,Men's Synchronised 3m Springboard Team,1.0,Gold
14609,1313011,XU Fei,Female,26,CHN,China,ROW,Rowing,Women's Eight Team,3.0,Bronze
14614,1310440,XU Jiayu,Male,25,CHN,China,SWM,Swimming,Mixed 4 x 100m Medley Relay Team,2.0,Silver
14615,1324992,XU Shixiao,Female,29,CHN,China,CSP,Canoe Sprint,Women's Canoe Double 500m Team,1.0,Gold
14620,1321068,XU Xin,Male,31,CHN,China,TTE,Table Tennis,Mixed Doubles Team,2.0,Silver
14621,1321068,XU Xin,Male,31,CHN,China,TTE,Table Tennis,Men's Team,1.0,Gold
14627,1316569,YABIKU Shohei,Male,26,JPN,Japan,WRE,Wrestling,Men's Greco-Roman 77kg,3.0,Bronze
14628,1337852,YABUSELE Guerschon,Male,25,FRA,France,BKB,Basketball,Men Team,2.0,Silver
14629,1443515,YAFAI Galal,Male,28,GBR,Great Britain,BOX,Boxing,Men's Fly (48-52kg),1.0,Gold
14635,1449829,YAKHNO Yelyzaveta,Female,23,UKR,Ukraine,SWA,Artistic Swimming,Team,3.0,Bronze
14643,1313728,YAMADA Eri,Female,37,JPN,Japan,BSB,Baseball/Softball,Softball Team,1.0,Gold
14647,1315115,YAMADA Masaru,Male,27,JPN,Japan,FEN,Fencing,Men's Épée Team,1.0,Gold
14654,1336407,YAMADA Tetsuto,Male,29,JPN,Japan,BSB,Baseball/Softball,Baseball Team,1.0,Gold
14665,1336474,YAMAMOTO Yoshinobu,Male,22,JPN,Japan,BSB,Baseball/Softball,Baseball Team,1.0,Gold
14666,1313723,YAMAMOTO Yu,Female,32,JPN,Japan,BSB,Baseball/Softball,Softball Team,1.0,Gold
14669,1313137,YAMANISHI Toshikazu,Male,25,JPN,Japan,ATH,Athletics,Men's 20km Race Walk,3.0,Bronze
14672,1336369,YAMASAKI Yasuaki,Male,28,JPN,Japan,BSB,Baseball/Softball,Baseball Team,1.0,Gold
14682,1313727,YAMAZAKI Saki,Female,29,JPN,Japan,BSB,Baseball/Softball,Softball Team,1.0,Gold
14691,1310766,YAN Zibei,Male,25,CHN,China,SWM,Swimming,Mixed 4 x 100m Medley Relay Team,2.0,Silver
14695,1336437,YANAGITA Yuki,Male,32,JPN,Japan,BSB,Baseball/Softball,Baseball Team,1.0,Gold
14707,1302169,YANG Haoran,Male,25,CHN,China,SHO,Shooting,10m Air Rifle Men,3.0,Bronze
14708,1302169,YANG Haoran,Male,25,CHN,China,SHO,Shooting,10m Air Rifle Mixed Team,1.0,Gold
14712,1329912,YANG Jian,Male,27,CHN,China,DIV,Diving,Men's 10m Platform,2.0,Silver
14717,1310752,YANG Junxuan,Female,19,CHN,China,SWM,Swimming,Women's 4 x 200m Freestyle Relay Team,1.0,Gold
14719,1310752,YANG Junxuan,Female,19,CHN,China,SWM,Swimming,Mixed 4 x 100m Medley Relay Team,2.0,Silver
14725,1302186,YANG Qian,Female,21,CHN,China,SHO,Shooting,10m Air Rifle Women,1.0,Gold
14726,1302186,YANG Qian,Female,21,CHN,China,SHO,Shooting,10m Air Rifle Mixed Team,1.0,Gold
14729,1405668,YANG Shuyu,Female,19,CHN,China,BK3,3x3 Basketball,Women Team,3.0,Bronze
14737,1431837,YANG Yung Wei,Male,23,TPE,Chinese Taipei,JUD,Judo,Men -60 kg,2.0,Silver
14758,1286864,YAZDANICHARATI Hassan,Male,26,IRI,Iran,WRE,Wrestling,Men's Freestyle 86kg,2.0,Silver
14764,1444256,YEE Alex,Male,23,GBR,Great Britain,TRI,Triathlon,Men's Individual,2.0,Silver
14765,1444256,YEE Alex,Male,23,GBR,Great Britain,TRI,Triathlon,Mixed Relay Team,1.0,Gold
14776,1345401,YEO Seojeong,Female,19,KOR,South Korea,GAR,Artistic Gymnastics,Women's Vault,3.0,Bronze
14789,1380687,YIN Chengxin,Female,26,CHN,China,SWA,Artistic Swimming,Team,2.0,Silver
14792,1309465,YIN Xiaoyan,Female,27,CHN,China,KTE,Karate,Women's Kumite -61kg,2.0,Silver
14804,1335682,YOON Jisu,Female,28,KOR,South Korea,FEN,Fencing,Women's Sabre Team,3.0,Bronze
14808,1336483,YOSHIDA Masataka,Male,28,JPN,Japan,BSB,Baseball/Softball,Baseball Team,1.0,Gold
14814,1315322,YOSHIDA Tsukasa,Female,25,JPN,Japan,JUD,Judo,Women -57 kg,3.0,Bronze
14815,1315322,YOSHIDA Tsukasa,Female,25,JPN,Japan,JUD,Judo,Mixed Team,2.0,Silver
14820,1315699,YOSOZUMI Sakura,Female,19,JPN,Japan,SKB,Skateboarding,Women's Park,1.0,Gold
14821,1329503,YOU Hao,Male,29,CHN,China,GAR,Artistic Gymnastics,Men's Rings,2.0,Silver
14826,1451333,YOUNG Jacquelyn,Female,23,USA,United States,BK3,3x3 Basketball,Women Team,1.0,Gold
14830,1435321,YOUNOUSSE Cherif,Male,26,QAT,Qatar,VBV,Beach Volleyball,Men Team,3.0,Bronze
14878,1319867,YUSEIN Taybe Mustafa,Female,30,BUL,Bulgaria,WRE,Wrestling,Women's Freestyle 62kg,3.0,Bronze
14888,1439949,ZAADI DEUNA Grace,Female,28,FRA,France,HBL,Handball,Women Team,1.0,Gold
14892,1469440,ZADORSKY Shelina,Female,28,CAN,Canada,FBL,Football,Women Team,1.0,Gold
14893,1320185,ZAFERES Katie,Female,32,USA,United States,TRI,Triathlon,Women's Individual,3.0,Bronze
14894,1320185,ZAFERES Katie,Female,32,USA,United States,TRI,Triathlon,Mixed Relay Team,2.0,Silver
14895,1311858,ZAFIROVA Erika,Female,22,BUL,Bulgaria,GRY,Rhythmic Gymnastics,Group All-Around Team,1.0,Gold
14898,1428169,ZAGIDULLINA Adelina,Female,28,ROC,Russia,FEN,Fencing,Women's Foil Team,1.0,Gold
14909,1364582,ZALANKI Gergo,Male,26,HUN,Hungary,WPO,Water Polo,Men Team,3.0,Bronze
14910,1483096,ZALEWSKI Aran,Male,30,AUS,Australia,HOC,Hockey,Men Team,2.0,Silver
14913,1324422,ZALEWSKI Karol,Male,28,POL,Poland,ATH,Athletics,4 x 400m Relay Mixed Team,1.0,Gold
14914,1410854,ZAMBRANO Anthony Jose,Male,23,COL,Colombia,ATH,Athletics,Men's 400m,2.0,Silver
14916,1425894,ZAMKOVOI Andrei,Male,34,ROC,Russia,BOX,Boxing,Men's Welter (63-69kg),3.0,Bronze
14926,1283425,ZANGO Hugues Fabrice,Male,28,BUR,Burkina Faso,ATH,Athletics,Men's Triple Jump,3.0,Bronze
14927,1351143,ZANNI Mirko,Male,23,ITA,Italy,WLF,Weightlifting,Men's 67kg,3.0,Bronze
14930,1355268,ZAPATA Rayderley,Male,28,ESP,Spain,GAR,Artistic Gymnastics,Men's Floor Exercise,2.0,Silver
14936,1302803,ZARE Amir Hossein,Male,20,IRI,Iran,WRE,Wrestling,Men's Freestyle 125kg,3.0,Bronze
14937,1439654,ZARETSKA Iryna,Female,25,AZE,Azerbaijan,KTE,Karate,Women's Kumite +61kg,2.0,Silver
14948,1350385,ZAZZERI Lorenzo,Male,26,ITA,Italy,SWM,Swimming,Men's 4 x 100m Freestyle Relay Team,2.0,Silver
14970,1466635,ZERDEVAS Emmanouil,Male,23,GRE,Greece,WPO,Water Polo,Men Team,2.0,Silver
14985,1302173,ZHANG Changhong,Male,21,CHN,China,SHO,Shooting,50m Rifle 3 Positions Men,1.0,Gold
